journey_id,touchpoints,n_touches,converted,revenue,journey_days,first_channel,last_channel
1268,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,3,Google Search,Google Search
1269,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,True,2464.17,3,Programmatic Display,Meta Ads
1270,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,3,YouTube,Affiliate
1271,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Affiliate')]",3,False,0.0,0,Programmatic Display,Affiliate
1272,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,0,Programmatic Display,Affiliate
1273,[np.str_('Google Search')],1,True,1936.88,3,Google Search,Google Search
1274,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Programmatic Display')]",4,False,0.0,1,YouTube,Programmatic Display
1275,"[np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Programmatic Display')]",3,True,1150.56,3,Affiliate,Programmatic Display
1276,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search')]",4,True,2058.25,3,Programmatic Display,Google Search
1277,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,3,Programmatic Display,Affiliate
1278,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1782.36,7,YouTube,Google Search
1279,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1306.37,0,Google Search,Affiliate
1280,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,1,Affiliate,Google Search
1281,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('YouTube'), np.str_('Meta Ads')]",4,False,0.0,3,Meta Ads,Meta Ads
1282,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,7,YouTube,Affiliate
1283,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,False,0.0,14,Meta Ads,Meta Ads
1284,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,False,0.0,0,YouTube,Affiliate
1285,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,14,YouTube,Affiliate
1286,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",3,True,1982.14,7,Meta Ads,Google Search
1287,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,True,1216.54,7,Meta Ads,Affiliate
1288,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Programmatic Display')]",3,True,951.23,30,Google Search,Programmatic Display
1289,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,14,Meta Ads,Google Search
1290,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,1,Meta Ads,Google Search
1291,[np.str_('Programmatic Display')],1,True,2333.26,1,Programmatic Display,Programmatic Display
1292,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,30,Programmatic Display,Google Search
1293,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,2131.98,3,Google Search,Affiliate
1294,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,3,Google Search,YouTube
1295,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Meta Ads')]",3,True,1572.1,3,Programmatic Display,Meta Ads
1296,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
1297,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,3,YouTube,Google Search
1298,[np.str_('Programmatic Display')],1,False,0.0,0,Programmatic Display,Programmatic Display
1299,[np.str_('YouTube')],1,False,0.0,7,YouTube,YouTube
1300,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,0,Meta Ads,Affiliate
1301,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,2195.61,7,Google Search,Affiliate
1302,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Google Search'), np.str_('YouTube')]",4,False,0.0,3,Programmatic Display,YouTube
1303,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('Google Search')]",3,True,2776.85,3,Meta Ads,Google Search
1304,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,False,0.0,1,Programmatic Display,Meta Ads
1305,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,1,Google Search,Google Search
1306,"[np.str_('Affiliate'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,1,Affiliate,Affiliate
1307,"[np.str_('Affiliate'), np.str_('Meta Ads')]",2,False,0.0,1,Affiliate,Meta Ads
1308,[np.str_('YouTube')],1,False,0.0,7,YouTube,YouTube
1309,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,1810.02,0,Google Search,Affiliate
1310,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('YouTube'), np.str_('Affiliate'), np.str_('Affiliate')]",5,False,0.0,0,YouTube,Affiliate
1311,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,2769.21,3,Affiliate,Google Search
1312,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube')]",3,True,2177.95,14,YouTube,YouTube
1313,[np.str_('Meta Ads')],1,True,1826.38,1,Meta Ads,Meta Ads
1314,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,2390.51,1,Programmatic Display,Affiliate
1315,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Google Search')]",3,True,1415.49,7,YouTube,Google Search
1316,"[np.str_('Google Search'), np.str_('YouTube')]",2,True,1991.02,0,Google Search,YouTube
1317,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,False,0.0,1,Meta Ads,Meta Ads
1318,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,7,YouTube,Meta Ads
1319,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,1490.16,7,Programmatic Display,Google Search
1320,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube')]",4,True,2983.53,3,Programmatic Display,YouTube
1321,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,3,Affiliate,Google Search
1322,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
1323,[np.str_('Affiliate')],1,True,1197.09,1,Affiliate,Affiliate
1324,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
1325,[np.str_('YouTube')],1,False,0.0,14,YouTube,YouTube
1326,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1053.83,3,YouTube,Google Search
1327,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,14,Programmatic Display,Google Search
1328,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",3,False,0.0,3,Programmatic Display,Affiliate
1329,"[np.str_('Affiliate'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Google Search')]",4,True,1863.59,1,Affiliate,Google Search
1330,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Meta Ads')]",4,True,2824.06,3,YouTube,Meta Ads
1331,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,3,YouTube,Affiliate
1332,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",4,False,0.0,7,Programmatic Display,Google Search
1333,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,True,1288.76,0,Programmatic Display,Affiliate
1334,[np.str_('YouTube')],1,True,815.64,3,YouTube,YouTube
1335,"[np.str_('Affiliate'), np.str_('Google Search')]",2,True,1521.0,0,Affiliate,Google Search
1336,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Affiliate')]",4,False,0.0,7,YouTube,Affiliate
1337,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,True,1703.48,3,Meta Ads,Google Search
1338,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,True,1835.53,1,YouTube,Affiliate
1339,"[np.str_('Google Search'), np.str_('Affiliate')]",2,False,0.0,7,Google Search,Affiliate
1340,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('YouTube')]",3,False,0.0,1,Programmatic Display,YouTube
1341,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,0,Google Search,Google Search
1342,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,3,Programmatic Display,YouTube
1343,[np.str_('YouTube')],1,True,1956.99,0,YouTube,YouTube
1344,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
1345,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
1346,"[np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('YouTube')]",4,False,0.0,3,Google Search,YouTube
1347,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,3,YouTube,Google Search
1348,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,14,Programmatic Display,Affiliate
1349,[np.str_('Programmatic Display')],1,True,1862.4,7,Programmatic Display,Programmatic Display
1350,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,True,2876.08,3,YouTube,Affiliate
1351,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,1,Google Search,Google Search
1352,[np.str_('Programmatic Display')],1,False,0.0,0,Programmatic Display,Programmatic Display
1353,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,30,YouTube,Affiliate
1354,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Affiliate')]",3,True,2745.64,7,YouTube,Affiliate
1355,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,1,Meta Ads,Google Search
1356,"[np.str_('Google Search'), np.str_('Meta Ads')]",2,False,0.0,7,Google Search,Meta Ads
1357,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",4,True,1567.82,1,Meta Ads,Google Search
1358,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,7,Affiliate,Google Search
1359,[np.str_('Affiliate')],1,False,0.0,1,Affiliate,Affiliate
1360,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Google Search')]",3,False,0.0,3,YouTube,Google Search
1361,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Meta Ads')]",3,False,0.0,3,YouTube,Meta Ads
1362,"[np.str_('Google Search'), np.str_('Affiliate')]",2,False,0.0,7,Google Search,Affiliate
1363,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,1,YouTube,Affiliate
1364,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads')]",3,True,1143.5,7,Google Search,Meta Ads
1365,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
1366,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",5,True,2643.68,0,Affiliate,Affiliate
1367,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Programmatic Display')]",4,False,0.0,7,YouTube,Programmatic Display
1368,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,3,Programmatic Display,Google Search
1369,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('Google Search')]",3,False,0.0,0,YouTube,Google Search
1370,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,3,Programmatic Display,Affiliate
1371,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,False,0.0,1,Meta Ads,Meta Ads
1372,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1207.72,1,Meta Ads,Affiliate
1373,[np.str_('Meta Ads')],1,False,0.0,30,Meta Ads,Meta Ads
1374,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('YouTube')]",3,False,0.0,3,YouTube,YouTube
1375,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate')]",5,False,0.0,7,Meta Ads,Affiliate
1376,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Google Search')]",5,True,2721.74,7,Programmatic Display,Google Search
1377,"[np.str_('Programmatic Display'), np.str_('Programmatic Display')]",2,False,0.0,3,Programmatic Display,Programmatic Display
1378,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,True,1836.78,1,Meta Ads,Google Search
1379,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Google Search')]",3,True,1178.32,14,YouTube,Google Search
1380,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Programmatic Display')]",4,True,2428.52,0,YouTube,Programmatic Display
1381,"[np.str_('Affiliate'), np.str_('Affiliate')]",2,True,1084.82,7,Affiliate,Affiliate
1382,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Google Search')]",3,True,2744.35,1,Programmatic Display,Google Search
1383,"[np.str_('Meta Ads'), np.str_('YouTube')]",2,True,2595.39,7,Meta Ads,YouTube
1384,[np.str_('Meta Ads')],1,False,0.0,3,Meta Ads,Meta Ads
1385,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,1,Affiliate,Affiliate
1386,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,1,YouTube,Meta Ads
1387,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads')]",4,True,1489.5,7,Google Search,Meta Ads
1388,[np.str_('YouTube')],1,True,1060.0,0,YouTube,YouTube
1389,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('Affiliate')]",5,True,3015.89,1,Programmatic Display,Affiliate
1390,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,2107.53,1,YouTube,Affiliate
1391,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,1,YouTube,Affiliate
1392,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,1238.91,1,YouTube,Google Search
1393,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,3,YouTube,Affiliate
1394,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,False,0.0,1,Programmatic Display,Meta Ads
1395,[np.str_('Google Search')],1,True,1737.24,1,Google Search,Google Search
1396,[np.str_('Meta Ads')],1,False,0.0,1,Meta Ads,Meta Ads
1397,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,1870.17,7,Google Search,Affiliate
1398,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,False,0.0,0,Meta Ads,Meta Ads
1399,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,True,1948.84,14,Programmatic Display,Meta Ads
1400,"[np.str_('Affiliate'), np.str_('Affiliate'), np.str_('Google Search')]",3,False,0.0,3,Affiliate,Google Search
1401,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('Google Search'), np.str_('Meta Ads')]",4,True,1378.73,7,YouTube,Meta Ads
1402,[np.str_('Google Search')],1,True,1917.1,1,Google Search,Google Search
1403,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",3,True,2089.38,3,Meta Ads,Google Search
1404,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1589.72,30,Programmatic Display,Affiliate
1405,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Affiliate')]",4,True,1149.07,3,Programmatic Display,Affiliate
1406,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('YouTube')]",5,False,0.0,3,Meta Ads,YouTube
1407,[np.str_('Google Search')],1,False,0.0,1,Google Search,Google Search
1408,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,1594.04,3,YouTube,Google Search
1409,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,1974.97,1,Programmatic Display,Google Search
1410,"[np.str_('Google Search'), np.str_('Meta Ads')]",2,False,0.0,3,Google Search,Meta Ads
1411,[np.str_('Meta Ads')],1,True,1550.09,0,Meta Ads,Meta Ads
1412,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Affiliate')]",4,False,0.0,3,YouTube,Affiliate
1413,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Programmatic Display')]",4,False,0.0,3,Programmatic Display,Programmatic Display
1414,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Google Search')]",3,True,2837.04,7,Google Search,Google Search
1415,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search'), np.str_('YouTube')]",4,True,2788.94,3,YouTube,YouTube
1416,[np.str_('Programmatic Display')],1,False,0.0,3,Programmatic Display,Programmatic Display
1417,[np.str_('YouTube')],1,False,0.0,0,YouTube,YouTube
1418,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,3,Programmatic Display,Affiliate
1419,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,1710.67,7,Meta Ads,Google Search
1420,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,3,Programmatic Display,Google Search
1421,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,1,YouTube,Meta Ads
1422,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,0,Affiliate,Google Search
1423,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('Meta Ads')]",3,False,0.0,7,YouTube,Meta Ads
1424,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Programmatic Display')]",3,False,0.0,14,Programmatic Display,Programmatic Display
1425,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",3,True,1404.25,3,Meta Ads,Google Search
1426,"[np.str_('Programmatic Display'), np.str_('Programmatic Display')]",2,False,0.0,3,Programmatic Display,Programmatic Display
1427,[np.str_('YouTube')],1,False,0.0,3,YouTube,YouTube
1428,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Google Search')]",3,True,950.73,0,YouTube,Google Search
1429,"[np.str_('YouTube'), np.str_('Programmatic Display')]",2,True,1103.27,1,YouTube,Programmatic Display
1430,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Programmatic Display')]",3,True,1815.59,0,YouTube,Programmatic Display
1431,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,3,Programmatic Display,Google Search
1432,[np.str_('Meta Ads')],1,False,0.0,14,Meta Ads,Meta Ads
1433,[np.str_('Google Search')],1,False,0.0,0,Google Search,Google Search
1434,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Google Search')]",3,False,0.0,1,Programmatic Display,Google Search
1435,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads')]",5,False,0.0,1,Programmatic Display,Meta Ads
1436,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,1268.16,1,Programmatic Display,Google Search
1437,"[np.str_('YouTube'), np.str_('YouTube')]",2,False,0.0,0,YouTube,YouTube
1438,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('Google Search')]",3,True,2757.6,14,Meta Ads,Google Search
1439,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,1285.36,7,Google Search,Affiliate
1440,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
1441,"[np.str_('Affiliate'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Affiliate')]",5,True,1685.75,30,Affiliate,Affiliate
1442,[np.str_('Meta Ads')],1,True,1813.51,14,Meta Ads,Meta Ads
1443,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,7,YouTube,Meta Ads
