date,channel,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpc,roas,cost_per_conversion,seasonality_factor,day_of_week,month,year,week_number,is_weekend,anomaly_type
2023-06-20,Meta Ads,832.16,1634,6,0,0.0,0.00367,0.0,138.69,0.0,0.0,0.93,Tuesday,6,2023,25,0,Budget Crash
2023-06-20,Programmatic Display,2515.24,58688,438,3,5536.86,0.00746,0.00685,5.74,2.201,838.41,0.93,Tuesday,6,2023,25,0,None
2023-06-20,YouTube,3041.71,13687,193,3,3821.34,0.0141,0.01554,15.76,1.256,1013.9,0.93,Tuesday,6,2023,25,0,None
2023-06-20,Affiliate,2295.25,91810,2604,146,364700.41,0.02836,0.05607,0.88,158.893,15.72,0.93,Tuesday,6,2023,25,0,None
2023-06-21,Google Search,3710.55,1814,78,2,3094.51,0.043,0.02564,47.57,0.834,1855.27,0.93,Wednesday,6,2023,25,0,None
2023-06-21,Meta Ads,4033.64,7923,178,6,14436.02,0.02247,0.03371,22.66,3.579,672.27,0.93,Wednesday,6,2023,25,0,None
2023-06-21,Programmatic Display,2343.08,54671,412,2,4356.32,0.00754,0.00485,5.69,1.859,1171.54,0.93,Wednesday,6,2023,25,0,None
2023-06-21,YouTube,280.66,1262,1,0,0.0,0.00079,0.0,280.66,0.0,0.0,0.93,Wednesday,6,2023,25,0,Budget Crash
2023-06-21,Affiliate,2007.27,80290,2298,141,240637.65,0.02862,0.06136,0.87,119.883,14.24,0.93,Wednesday,6,2023,25,0,None
2023-06-22,Google Search,5227.55,2555,125,5,9907.25,0.04892,0.04,41.82,1.895,1045.51,0.93,Thursday,6,2023,25,0,None
2023-06-22,Meta Ads,4476.41,8792,266,5,10563.29,0.03025,0.0188,16.83,2.36,895.28,0.93,Thursday,6,2023,25,0,None
2023-06-22,Programmatic Display,2006.92,46828,323,3,6449.47,0.0069,0.00929,6.21,3.214,668.97,0.93,Thursday,6,2023,25,0,None
2023-06-22,YouTube,2321.77,10447,185,2,2362.9,0.01771,0.01081,12.55,1.018,1160.88,0.93,Thursday,6,2023,25,0,None
2023-06-22,Affiliate,1647.2,65888,3229,202,458102.4,0.04901,0.06256,0.51,278.109,8.15,0.93,Thursday,6,2023,25,0,None
2023-06-23,Google Search,4704.22,2299,171,8,16164.99,0.07438,0.04678,27.51,3.436,588.03,0.93,Friday,6,2023,25,0,None
2023-06-23,Meta Ads,3810.45,7484,274,5,12217.24,0.03661,0.01825,13.91,3.206,762.09,0.93,Friday,6,2023,25,0,None
2023-06-23,Programmatic Display,3480.47,81210,384,5,12216.29,0.00473,0.01302,9.06,3.51,696.09,0.93,Friday,6,2023,25,0,None
2023-06-23,YouTube,2252.08,10134,114,2,1775.64,0.01125,0.01754,19.76,0.788,1126.04,0.93,Friday,6,2023,25,0,None
2023-06-23,Affiliate,899.11,35964,1100,57,93179.82,0.03059,0.05182,0.82,103.635,15.77,0.93,Friday,6,2023,25,0,None
2023-06-24,Google Search,3717.57,1817,102,4,7120.51,0.05614,0.03922,36.45,1.915,929.39,0.93,Saturday,6,2023,25,1,None
2023-06-24,Meta Ads,4107.55,8068,258,7,12827.16,0.03198,0.02713,15.92,3.123,586.79,0.93,Saturday,6,2023,25,1,None
2023-06-24,Programmatic Display,1543.17,36007,241,1,2230.76,0.00669,0.00415,6.4,1.446,1543.17,0.93,Saturday,6,2023,25,1,None
2023-06-24,YouTube,1142.65,5141,69,0,0.0,0.01342,0.0,16.56,0.0,0.0,0.93,Saturday,6,2023,25,1,None
2023-06-24,Affiliate,846.29,33851,1230,55,71089.57,0.03634,0.04472,0.69,84.001,15.39,0.93,Saturday,6,2023,25,1,None
2023-06-25,Google Search,3045.04,1488,83,4,4678.68,0.05578,0.04819,36.69,1.536,761.26,0.93,Sunday,6,2023,25,1,None
2023-06-25,Meta Ads,2708.31,5319,186,3,2746.99,0.03497,0.01613,14.56,1.014,902.77,0.93,Sunday,6,2023,25,1,None
2023-06-25,Programmatic Display,1708.85,39873,220,2,4518.3,0.00552,0.00909,7.77,2.644,854.42,0.93,Sunday,6,2023,25,1,None
2023-06-25,YouTube,2221.31,9995,87,1,816.71,0.0087,0.01149,25.53,0.368,2221.31,0.93,Sunday,6,2023,25,1,None
2023-06-25,Affiliate,995.66,39826,1624,114,150133.54,0.04078,0.0702,0.61,150.787,8.73,0.93,Sunday,6,2023,25,1,None
2023-06-26,Google Search,6582.33,3218,217,12,14193.28,0.06743,0.0553,30.33,2.156,548.53,0.93,Monday,6,2023,26,0,None
2023-06-26,Meta Ads,4223.23,8295,314,5,10390.28,0.03785,0.01592,13.45,2.46,844.65,0.93,Monday,6,2023,26,0,None
2023-06-26,Programmatic Display,2887.74,67380,397,5,8839.09,0.00589,0.01259,7.27,3.061,577.55,0.93,Monday,6,2023,26,0,None
2023-06-26,YouTube,2342.94,10543,90,1,1636.4,0.00854,0.01111,26.03,0.698,2342.94,0.93,Monday,6,2023,26,0,None
2023-06-26,Affiliate,1363.97,54558,1513,88,90339.33,0.02773,0.05816,0.9,66.233,15.5,0.93,Monday,6,2023,26,0,None
2023-06-27,Google Search,6689.27,3270,223,7,14832.94,0.0682,0.03139,30.0,2.217,955.61,0.93,Tuesday,6,2023,26,0,None
2023-06-27,Meta Ads,4940.76,9705,348,9,17090.03,0.03586,0.02586,14.2,3.459,548.97,0.93,Tuesday,6,2023,26,0,None
2023-06-27,Programmatic Display,2751.14,64193,203,2,1876.92,0.00316,0.00985,13.55,0.682,1375.57,0.93,Tuesday,6,2023,26,0,None
2023-06-27,YouTube,2247.79,10115,164,3,3233.11,0.01621,0.01829,13.71,1.438,749.26,0.93,Tuesday,6,2023,26,0,None
2023-06-27,Affiliate,978.27,39130,1812,110,175377.81,0.04631,0.06071,0.54,179.273,8.89,0.93,Tuesday,6,2023,26,0,None
2023-06-28,Google Search,4299.92,2102,136,4,3964.3,0.0647,0.02941,31.62,0.922,1074.98,0.93,Wednesday,6,2023,26,0,None
2023-06-28,Meta Ads,2980.44,5854,107,2,2909.2,0.01828,0.01869,27.85,0.976,1490.22,0.93,Wednesday,6,2023,26,0,None
2023-06-28,Programmatic Display,3816.73,89056,317,3,3803.0,0.00356,0.00946,12.04,0.996,1272.24,0.93,Wednesday,6,2023,26,0,None
2023-06-28,YouTube,2631.51,11841,236,3,3823.57,0.01993,0.01271,11.15,1.453,877.17,0.93,Wednesday,6,2023,26,0,None
2023-06-28,Affiliate,2313.33,92533,4558,194,426242.61,0.04926,0.04256,0.51,184.255,11.92,0.93,Wednesday,6,2023,26,0,None
2023-06-29,Google Search,6280.85,3070,138,6,14821.32,0.04495,0.04348,45.51,2.36,1046.81,0.93,Thursday,6,2023,26,0,None
2023-06-29,Meta Ads,5189.55,10193,363,10,15808.84,0.03561,0.02755,14.3,3.046,518.96,0.93,Thursday,6,2023,26,0,None
2023-06-29,Programmatic Display,1955.46,45627,243,3,5669.54,0.00533,0.01235,8.05,2.899,651.82,0.93,Thursday,6,2023,26,0,None
2023-06-29,YouTube,1900.92,8554,105,1,1403.98,0.01227,0.00952,18.1,0.739,1900.92,0.93,Thursday,6,2023,26,0,None
2023-06-29,Affiliate,1886.21,75448,3128,158,211188.55,0.04146,0.05051,0.6,111.965,11.94,0.93,Thursday,6,2023,26,0,None
2023-06-30,Google Search,4118.54,2013,150,8,12506.91,0.07452,0.05333,27.46,3.037,514.82,0.93,Friday,6,2023,26,0,None
2023-06-30,Meta Ads,4093.61,8041,255,8,9727.31,0.03171,0.03137,16.05,2.376,511.7,0.93,Friday,6,2023,26,0,None
2023-06-30,Programmatic Display,2684.71,62643,219,3,6584.59,0.0035,0.0137,12.26,2.453,894.9,0.93,Friday,6,2023,26,0,None
2023-06-30,YouTube,2586.97,11641,210,3,4146.22,0.01804,0.01429,12.32,1.603,862.32,0.93,Friday,6,2023,26,0,None
2023-06-30,Affiliate,1709.3,68371,1750,83,92397.48,0.0256,0.04743,0.98,54.056,20.59,0.93,Friday,6,2023,26,0,None
2023-07-01,Google Search,2920.7,1427,105,3,2649.92,0.07358,0.02857,27.82,0.907,973.57,0.9,Saturday,7,2023,26,1,None
2023-07-01,Meta Ads,3223.08,6331,189,3,2535.7,0.02985,0.01587,17.05,0.787,1074.36,0.9,Saturday,7,2023,26,1,None
2023-07-01,Programmatic Display,2557.21,59668,352,4,7791.57,0.0059,0.01136,7.26,3.047,639.3,0.9,Saturday,7,2023,26,1,None
2023-07-01,YouTube,1283.73,5776,93,2,4873.29,0.0161,0.02151,13.8,3.796,641.86,0.9,Saturday,7,2023,26,1,None
2023-07-01,Affiliate,1340.27,53610,1242,90,160549.74,0.02317,0.07246,1.08,119.79,14.89,0.9,Saturday,7,2023,26,1,None
2023-07-02,Google Search,4222.28,2064,87,4,8985.8,0.04215,0.04598,48.53,2.128,1055.57,0.9,Sunday,7,2023,26,1,None
2023-07-02,Meta Ads,2549.81,5008,114,3,2570.46,0.02276,0.02632,22.37,1.008,849.94,0.9,Sunday,7,2023,26,1,None
2023-07-02,Programmatic Display,2042.34,47654,199,1,2355.22,0.00418,0.00503,10.26,1.153,2042.34,0.9,Sunday,7,2023,26,1,None
2023-07-02,YouTube,1162.2,5229,89,1,2350.03,0.01702,0.01124,13.06,2.022,1162.2,0.9,Sunday,7,2023,26,1,None
2023-07-02,Affiliate,721.03,28841,1168,74,154157.29,0.0405,0.06336,0.62,213.8,9.74,0.9,Sunday,7,2023,26,1,None
2023-07-03,Google Search,4873.29,2382,133,7,9077.76,0.05584,0.05263,36.64,1.863,696.18,0.9,Monday,7,2023,27,0,None
2023-07-03,Meta Ads,3647.82,7165,271,5,11614.43,0.03782,0.01845,13.46,3.184,729.56,0.9,Monday,7,2023,27,0,None
2023-07-03,Programmatic Display,1792.03,41814,315,2,4892.31,0.00753,0.00635,5.69,2.73,896.01,0.9,Monday,7,2023,27,0,None
2023-07-03,YouTube,2181.52,9816,100,1,958.13,0.01019,0.01,21.82,0.439,2181.52,0.9,Monday,7,2023,27,0,None
2023-07-03,Affiliate,1115.03,44601,1457,104,108196.61,0.03267,0.07138,0.77,97.035,10.72,0.9,Monday,7,2023,27,0,None
2023-07-04,Google Search,3836.49,1875,87,5,10982.51,0.0464,0.05747,44.1,2.863,767.3,0.9,Tuesday,7,2023,27,0,None
2023-07-04,Meta Ads,3754.99,7375,209,5,9802.7,0.02834,0.02392,17.97,2.611,751.0,0.9,Tuesday,7,2023,27,0,None
2023-07-04,Programmatic Display,3074.29,71733,513,7,7547.03,0.00715,0.01365,5.99,2.455,439.18,0.9,Tuesday,7,2023,27,0,None
2023-07-04,YouTube,2580.86,11613,229,5,9836.77,0.01972,0.02183,11.27,3.811,516.17,0.9,Tuesday,7,2023,27,0,None
2023-07-04,Affiliate,1217.7,48708,2304,127,237754.16,0.0473,0.05512,0.53,195.248,9.59,0.9,Tuesday,7,2023,27,0,None
2023-07-05,Google Search,5184.09,2534,132,6,14349.0,0.05209,0.04545,39.27,2.768,864.01,0.9,Wednesday,7,2023,27,0,None
2023-07-05,Meta Ads,5274.66,10360,220,3,3766.79,0.02124,0.01364,23.98,0.714,1758.22,0.9,Wednesday,7,2023,27,0,None
2023-07-05,Programmatic Display,3422.23,79852,527,3,6068.88,0.0066,0.00569,6.49,1.773,1140.74,0.9,Wednesday,7,2023,27,0,None
2023-07-05,YouTube,1502.15,6759,120,1,1908.88,0.01775,0.00833,12.52,1.271,1502.15,0.9,Wednesday,7,2023,27,0,None
2023-07-05,Affiliate,1343.84,53753,1248,50,117312.98,0.02322,0.04006,1.08,87.297,26.88,0.9,Wednesday,7,2023,27,0,None
2023-07-06,Google Search,4413.82,2157,169,9,14894.0,0.07835,0.05325,26.12,3.374,490.42,0.9,Thursday,7,2023,27,0,None
2023-07-06,Meta Ads,4642.41,9119,359,12,12940.07,0.03937,0.03343,12.93,2.787,386.87,0.9,Thursday,7,2023,27,0,None
2023-07-06,Programmatic Display,2305.66,53798,263,1,1381.78,0.00489,0.0038,8.77,0.599,2305.66,0.9,Thursday,7,2023,27,0,None
2023-07-06,YouTube,3038.77,13674,177,2,4953.0,0.01294,0.0113,17.17,1.63,1519.39,0.9,Thursday,7,2023,27,0,None
2023-07-06,Affiliate,1974.14,78965,1864,117,278331.04,0.02361,0.06277,1.06,140.989,16.87,0.9,Thursday,7,2023,27,0,None
2023-07-07,Google Search,5341.9,2611,151,7,14309.29,0.05783,0.04636,35.38,2.679,763.13,0.9,Friday,7,2023,27,0,None
2023-07-07,Meta Ads,3385.89,6650,159,4,9974.33,0.02391,0.02516,21.29,2.946,846.47,0.9,Friday,7,2023,27,0,None
2023-07-07,Programmatic Display,2471.18,57660,297,3,5436.62,0.00515,0.0101,8.32,2.2,823.73,0.9,Friday,7,2023,27,0,None
2023-07-07,YouTube,3200.67,14403,187,2,1918.1,0.01298,0.0107,17.12,0.599,1600.34,0.9,Friday,7,2023,27,0,None
2023-07-07,Affiliate,854.38,34175,925,44,90255.45,0.02707,0.04757,0.92,105.639,19.42,0.9,Friday,7,2023,27,0,None
2023-07-08,Google Search,3474.3,1698,125,6,8949.09,0.07362,0.048,27.79,2.576,579.05,0.9,Saturday,7,2023,27,1,None
2023-07-08,Meta Ads,3715.7,7298,111,1,1797.22,0.01521,0.00901,33.47,0.484,3715.7,0.9,Saturday,7,2023,27,1,None
2023-07-08,Programmatic Display,2018.9,47107,310,2,4089.55,0.00658,0.00645,6.51,2.026,1009.45,0.9,Saturday,7,2023,27,1,None
2023-07-08,YouTube,1380.76,6213,93,1,1202.42,0.01497,0.01075,14.85,0.871,1380.76,0.9,Saturday,7,2023,27,1,None
2023-07-08,Affiliate,1342.39,53695,2470,164,256126.23,0.046,0.0664,0.54,190.799,8.19,0.9,Saturday,7,2023,27,1,None
2023-07-09,Google Search,3974.62,1943,126,5,12462.98,0.06485,0.03968,31.54,3.136,794.92,0.9,Sunday,7,2023,27,1,None
2023-07-09,Meta Ads,3184.85,6255,219,5,10108.94,0.03501,0.02283,14.54,3.174,636.97,0.9,Sunday,7,2023,27,1,None
2023-07-09,Programmatic Display,1939.35,45251,179,1,1217.89,0.00396,0.00559,10.83,0.628,1939.35,0.9,Sunday,7,2023,27,1,None
2023-07-09,YouTube,2136.2,9612,149,2,2039.89,0.0155,0.01342,14.34,0.955,1068.1,0.9,Sunday,7,2023,27,1,None
2023-07-09,Affiliate,978.57,39142,1514,87,184663.98,0.03868,0.05746,0.65,188.708,11.25,0.9,Sunday,7,2023,27,1,None
2023-07-10,Google Search,4322.63,2113,144,6,10076.18,0.06815,0.04167,30.02,2.331,720.44,0.9,Monday,7,2023,28,0,None
2023-07-10,Meta Ads,2757.82,5417,171,3,5387.62,0.03157,0.01754,16.13,1.954,919.27,0.9,Monday,7,2023,28,0,None
2023-07-10,Programmatic Display,1871.45,43667,300,3,5533.95,0.00687,0.01,6.24,2.957,623.82,0.9,Monday,7,2023,28,0,None
2023-07-10,YouTube,3064.59,13790,165,2,4959.25,0.01197,0.01212,18.57,1.618,1532.3,0.9,Monday,7,2023,28,0,None
2023-07-10,Affiliate,1489.66,59586,1618,82,122911.14,0.02715,0.05068,0.92,82.51,18.17,0.9,Monday,7,2023,28,0,None
2023-07-11,Google Search,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,Tuesday,7,2023,28,0,Zero Traffic
2023-07-11,Meta Ads,3794.53,7453,141,4,7390.78,0.01892,0.02837,26.91,1.948,948.63,0.9,Tuesday,7,2023,28,0,None
2023-07-11,Programmatic Display,1930.3,45040,204,1,2108.54,0.00453,0.0049,9.46,1.092,1930.3,0.9,Tuesday,7,2023,28,0,None
2023-07-11,YouTube,2890.79,13008,224,3,6977.41,0.01722,0.01339,12.91,2.414,963.6,0.9,Tuesday,7,2023,28,0,None
2023-07-11,Affiliate,2111.8,84472,4062,296,634987.55,0.04809,0.07287,0.52,300.685,7.13,0.9,Tuesday,7,2023,28,0,None
2023-07-12,Google Search,4411.83,2156,168,5,5274.23,0.07792,0.02976,26.26,1.195,882.37,0.9,Wednesday,7,2023,28,0,None
2023-07-12,Meta Ads,4225.57,8300,258,3,7297.87,0.03108,0.01163,16.38,1.727,1408.52,0.9,Wednesday,7,2023,28,0,None
2023-07-12,Programmatic Display,1948.21,45458,323,1,1721.43,0.00711,0.0031,6.03,0.884,1948.21,0.9,Wednesday,7,2023,28,0,None
2023-07-12,YouTube,2189.38,9852,87,1,1655.47,0.00883,0.01149,25.17,0.756,2189.38,0.9,Wednesday,7,2023,28,0,None
2023-07-12,Affiliate,1818.04,72721,1830,137,252394.77,0.02516,0.07486,0.99,138.828,13.27,0.9,Wednesday,7,2023,28,0,None
2023-07-13,Google Search,4155.54,2031,123,3,5596.85,0.06056,0.02439,33.78,1.347,1385.18,0.9,Thursday,7,2023,28,0,None
2023-07-13,Meta Ads,3471.42,6818,187,4,8323.63,0.02743,0.02139,18.56,2.398,867.86,0.9,Thursday,7,2023,28,0,None
2023-07-13,Programmatic Display,2088.98,48742,279,1,1510.57,0.00572,0.00358,7.49,0.723,2088.98,0.9,Thursday,7,2023,28,0,None
2023-07-13,YouTube,2851.87,12833,122,2,1943.96,0.00951,0.01639,23.38,0.682,1425.94,0.9,Thursday,7,2023,28,0,None
2023-07-13,Affiliate,1705.81,68232,2979,147,277336.54,0.04366,0.04935,0.57,162.583,11.6,0.9,Thursday,7,2023,28,0,None
2023-07-14,Google Search,4597.91,2247,167,7,7112.61,0.07432,0.04192,27.53,1.547,656.84,0.9,Friday,7,2023,28,0,None
2023-07-14,Meta Ads,3928.41,7716,250,7,6858.98,0.0324,0.028,15.71,1.746,561.2,0.9,Friday,7,2023,28,0,None
2023-07-14,Programmatic Display,2798.56,65299,324,4,6552.28,0.00496,0.01235,8.64,2.341,699.64,0.9,Friday,7,2023,28,0,None
2023-07-14,YouTube,2201.56,9907,179,4,5943.94,0.01807,0.02235,12.3,2.7,550.39,0.9,Friday,7,2023,28,0,None
2023-07-14,Affiliate,1535.93,61437,2692,160,218860.39,0.04382,0.05944,0.57,142.494,9.6,0.9,Friday,7,2023,28,0,None
2023-07-15,Google Search,3060.46,1496,116,4,4348.24,0.07754,0.03448,26.38,1.421,765.12,0.9,Saturday,7,2023,28,1,None
2023-07-15,Meta Ads,3150.96,6189,148,3,7324.14,0.02391,0.02027,21.29,2.324,1050.32,0.9,Saturday,7,2023,28,1,None
2023-07-15,Programmatic Display,1745.31,40723,171,1,2091.18,0.0042,0.00585,10.21,1.198,1745.31,0.9,Saturday,7,2023,28,1,None
2023-07-15,YouTube,1437.99,6470,95,1,2061.39,0.01468,0.01053,15.14,1.434,1437.99,0.9,Saturday,7,2023,28,1,None
2023-07-15,Affiliate,741.17,29646,769,57,79760.08,0.02594,0.07412,0.96,107.613,13.0,0.9,Saturday,7,2023,28,1,None
2023-07-16,Google Search,4477.39,2188,103,4,3757.18,0.04707,0.03883,43.47,0.839,1119.35,0.9,Sunday,7,2023,28,1,None
2023-07-16,Meta Ads,2228.81,4378,172,3,7108.76,0.03929,0.01744,12.96,3.189,742.94,0.9,Sunday,7,2023,28,1,None
2023-07-16,Programmatic Display,2036.36,47515,377,2,3885.0,0.00793,0.00531,5.4,1.908,1018.18,0.9,Sunday,7,2023,28,1,None
2023-07-16,YouTube,957.46,4308,34,0,0.0,0.00789,0.0,28.16,0.0,0.0,0.9,Sunday,7,2023,28,1,None
2023-07-16,Affiliate,1391.66,55666,1365,70,100740.58,0.02452,0.05128,1.02,72.389,19.88,0.9,Sunday,7,2023,28,1,None
2023-07-17,Google Search,6793.7,3321,143,4,3895.86,0.04306,0.02797,47.51,0.573,1698.42,0.9,Monday,7,2023,29,0,None
2023-07-17,Meta Ads,3843.93,7550,201,4,3937.12,0.02662,0.0199,19.12,1.024,960.98,0.9,Monday,7,2023,29,0,None
2023-07-17,Programmatic Display,3476.14,81109,311,3,4885.61,0.00383,0.00965,11.18,1.405,1158.71,0.9,Monday,7,2023,29,0,None
2023-07-17,YouTube,2488.81,11199,96,1,1118.49,0.00857,0.01042,25.93,0.449,2488.81,0.9,Monday,7,2023,29,0,None
2023-07-17,Affiliate,972.94,38917,1622,73,162157.39,0.04168,0.04501,0.6,166.667,13.33,0.9,Monday,7,2023,29,0,None
2023-07-18,Google Search,3939.69,1926,96,4,5970.37,0.04984,0.04167,41.04,1.515,984.92,0.9,Tuesday,7,2023,29,0,None
2023-07-18,Meta Ads,5141.43,10099,187,3,5591.79,0.01852,0.01604,27.49,1.088,1713.81,0.9,Tuesday,7,2023,29,0,None
2023-07-18,Programmatic Display,1902.35,44388,257,1,1136.07,0.00579,0.00389,7.4,0.597,1902.35,0.9,Tuesday,7,2023,29,0,None
2023-07-18,YouTube,2044.79,9201,96,1,2449.2,0.01043,0.01042,21.3,1.198,2044.79,0.9,Tuesday,7,2023,29,0,None
2023-07-18,Affiliate,956.83,38273,921,42,83396.62,0.02406,0.0456,1.04,87.159,22.78,0.9,Tuesday,7,2023,29,0,None
2023-07-19,Google Search,6095.63,2980,230,11,11714.42,0.07718,0.04783,26.5,1.922,554.15,0.9,Wednesday,7,2023,29,0,None
2023-07-19,Meta Ads,3286.0,6454,210,4,9456.27,0.03254,0.01905,15.65,2.878,821.5,0.9,Wednesday,7,2023,29,0,None
2023-07-19,Programmatic Display,3044.72,71043,549,4,5493.04,0.00773,0.00729,5.55,1.804,761.18,0.9,Wednesday,7,2023,29,0,None
2023-07-19,YouTube,2073.54,9330,119,1,2113.83,0.01275,0.0084,17.42,1.019,2073.54,0.9,Wednesday,7,2023,29,0,None
2023-07-19,Affiliate,1919.06,76762,2379,130,137461.71,0.03099,0.05464,0.81,71.63,14.76,0.9,Wednesday,7,2023,29,0,None
2023-07-20,Google Search,6182.6,3022,133,6,6037.99,0.04401,0.04511,46.49,0.977,1030.43,0.9,Thursday,7,2023,29,0,None
2023-07-20,Meta Ads,5523.79,10850,268,7,16444.97,0.0247,0.02612,20.61,2.977,789.11,0.9,Thursday,7,2023,29,0,None
2023-07-20,Programmatic Display,2738.43,63896,397,4,9094.39,0.00621,0.01008,6.9,3.321,684.61,0.9,Thursday,7,2023,29,0,None
2023-07-20,YouTube,2791.81,12563,114,2,4117.73,0.00907,0.01754,24.49,1.475,1395.9,0.9,Thursday,7,2023,29,0,None
2023-07-20,Affiliate,1812.49,72499,3016,131,208090.45,0.0416,0.04344,0.6,114.809,13.84,0.9,Thursday,7,2023,29,0,None
2023-07-21,Google Search,4303.34,2103,85,3,5204.37,0.04042,0.03529,50.63,1.209,1434.45,0.9,Friday,7,2023,29,0,None
2023-07-21,Meta Ads,4584.86,9005,162,5,5331.21,0.01799,0.03086,28.3,1.163,916.97,0.9,Friday,7,2023,29,0,None
2023-07-21,Programmatic Display,3638.34,84894,467,6,5793.24,0.0055,0.01285,7.79,1.592,606.39,0.9,Friday,7,2023,29,0,None
2023-07-21,YouTube,1763.53,7935,69,1,1804.47,0.0087,0.01449,25.56,1.023,1763.53,0.9,Friday,7,2023,29,0,None
2023-07-21,Affiliate,1895.48,75819,2345,172,194601.27,0.03093,0.07335,0.81,102.666,11.02,0.9,Friday,7,2023,29,0,None
2023-07-22,Google Search,5522.0,2699,130,6,13650.78,0.04817,0.04615,42.48,2.472,920.33,0.9,Saturday,7,2023,29,1,None
2023-07-22,Meta Ads,3071.14,6032,158,2,2924.08,0.02619,0.01266,19.44,0.952,1535.57,0.9,Saturday,7,2023,29,1,None
2023-07-22,Programmatic Display,2849.9,66497,315,1,2031.75,0.00474,0.00317,9.05,0.713,2849.9,0.9,Saturday,7,2023,29,1,None
2023-07-22,YouTube,1461.14,6575,87,1,2122.45,0.01323,0.01149,16.79,1.453,1461.14,0.9,Saturday,7,2023,29,1,None
2023-07-22,Affiliate,990.17,39606,1417,102,144330.63,0.03578,0.07198,0.7,145.763,9.71,0.9,Saturday,7,2023,29,1,None
2023-07-23,Google Search,3658.3,1788,90,3,7160.41,0.05034,0.03333,40.65,1.957,1219.43,0.9,Sunday,7,2023,29,1,None
2023-07-23,Meta Ads,3560.09,6993,212,5,8638.87,0.03032,0.02358,16.79,2.427,712.02,0.9,Sunday,7,2023,29,1,None
2023-07-23,Programmatic Display,1796.02,41907,166,2,2989.58,0.00396,0.01205,10.82,1.665,898.01,0.9,Sunday,7,2023,29,1,None
2023-07-23,YouTube,1556.99,7006,76,1,1086.0,0.01085,0.01316,20.49,0.698,1556.99,0.9,Sunday,7,2023,29,1,None
2023-07-23,Affiliate,881.63,35265,1008,50,94845.2,0.02858,0.0496,0.87,107.579,17.63,0.9,Sunday,7,2023,29,1,None
2023-07-24,Google Search,5850.97,2860,145,8,14509.12,0.0507,0.05517,40.35,2.48,731.37,0.9,Monday,7,2023,30,0,None
2023-07-24,Meta Ads,16057.78,31542,502,13,30749.04,0.01592,0.0259,31.99,1.915,1235.21,0.9,Monday,7,2023,30,0,Budget Spike
2023-07-24,Programmatic Display,3170.28,73973,471,2,3183.47,0.00637,0.00425,6.73,1.004,1585.14,0.9,Monday,7,2023,30,0,None
2023-07-24,YouTube,1964.44,8839,119,2,2813.02,0.01346,0.01681,16.51,1.432,982.22,0.9,Monday,7,2023,30,0,None
2023-07-24,Affiliate,1194.01,47760,1440,111,260933.57,0.03015,0.07708,0.83,218.535,10.76,0.9,Monday,7,2023,30,0,None
2023-07-25,Google Search,4356.81,2129,148,8,19562.96,0.06952,0.05405,29.44,4.49,544.6,0.9,Tuesday,7,2023,30,0,None
2023-07-25,Meta Ads,5285.16,10381,219,5,9342.28,0.0211,0.02283,24.13,1.768,1057.03,0.9,Tuesday,7,2023,30,0,None
2023-07-25,Programmatic Display,3138.63,73234,322,3,2849.53,0.0044,0.00932,9.75,0.908,1046.21,0.9,Tuesday,7,2023,30,0,None
2023-07-25,YouTube,2181.32,9815,111,1,1360.2,0.01131,0.00901,19.65,0.624,2181.32,0.9,Tuesday,7,2023,30,0,None
2023-07-25,Affiliate,1574.87,62994,2552,192,220026.03,0.04051,0.07524,0.62,139.711,8.2,0.9,Tuesday,7,2023,30,0,None
2023-07-26,Google Search,6333.86,3096,240,7,9791.55,0.07752,0.02917,26.39,1.546,904.84,0.9,Wednesday,7,2023,30,0,None
2023-07-26,Meta Ads,4731.65,9294,185,4,5821.76,0.01991,0.02162,25.58,1.23,1182.91,0.9,Wednesday,7,2023,30,0,None
2023-07-26,Programmatic Display,3453.16,80573,429,2,2491.73,0.00532,0.00466,8.05,0.722,1726.58,0.9,Wednesday,7,2023,30,0,None
2023-07-26,YouTube,2306.53,10379,201,4,5024.35,0.01937,0.0199,11.48,2.178,576.63,0.9,Wednesday,7,2023,30,0,None
2023-07-26,Affiliate,1714.63,68585,2431,172,301971.13,0.03545,0.07075,0.71,176.114,9.97,0.9,Wednesday,7,2023,30,0,None
2023-07-27,Google Search,5617.9,2746,123,5,6285.32,0.04479,0.04065,45.67,1.119,1123.58,0.9,Thursday,7,2023,30,0,None
2023-07-27,Meta Ads,2888.62,5674,153,2,3475.74,0.02697,0.01307,18.88,1.203,1444.31,0.9,Thursday,7,2023,30,0,None
2023-07-27,Programmatic Display,3699.17,86313,444,3,7023.93,0.00514,0.00676,8.33,1.899,1233.06,0.9,Thursday,7,2023,30,0,None
2023-07-27,YouTube,1576.32,7093,86,1,1966.35,0.01212,0.01163,18.33,1.247,1576.32,0.9,Thursday,7,2023,30,0,None
2023-07-27,Affiliate,2366.69,94667,4197,177,303520.61,0.04433,0.04217,0.56,128.247,13.37,0.9,Thursday,7,2023,30,0,None
2023-07-28,Google Search,4052.22,1981,156,8,18975.36,0.07875,0.05128,25.98,4.683,506.53,0.9,Friday,7,2023,30,0,None
2023-07-28,Meta Ads,4199.01,8248,232,4,7228.96,0.02813,0.01724,18.1,1.722,1049.75,0.9,Friday,7,2023,30,0,None
